file,line,type,commit,author,date,time,timezone,datetime,depth,length
cv/index.html,52,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,6,24
cv/index.html,53,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,8,40
cv/index.html,54,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,8,2
cv/index.html,55,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,10,87
cv/index.html,56,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,10,72
cv/index.html,57,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,8,3
cv/index.html,58,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,6,4
cv/index.html,59,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,4,4
cv/index.html,60,html,e0e1e720,lan019-ucsd,2025-10-02,16:19:07,-07:00,2025-10-02T16:19:07-07:00,2,8
cv/index.html,61,html,e0e1e720,lan019-ucsd,2025-10-02,16:19:07,-07:00,2025-10-02T16:19:07-07:00,0,0
cv/index.html,62,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,2,7
cv/index.html,63,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,4,15
cv/index.html,64,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,4,2
cv/index.html,65,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,6,40
cv/index.html,66,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,6,47
cv/index.html,67,html,938cc0ce,lan019-ucsd,2025-10-10,12:40:56,-07:00,2025-10-10T12:40:56-07:00,6,38
cv/index.html,68,html,e0e1e720,lan019-ucsd,2025-10-02,16:19:07,-07:00,2025-10-02T16:19:07-07:00,4,3
cv/index.html,69,html,e0e1e720,lan019-ucsd,2025-10-02,16:19:07,-07:00,2025-10-02T16:19:07-07:00,2,8
cv/index.html,70,html,aa66eb1c,lan019-ucsd,2025-10-15,16:46:12,-07:00,2025-10-15T16:46:12-07:00,0,0
cv/index.html,71,html,aa66eb1c,lan019-ucsd,2025-10-15,16:46:12,-07:00,2025-10-15T16:46:12-07:00,2,52
cv/index.html,72,html,e0e1e720,lan019-ucsd,2025-10-02,16:19:07,-07:00,2025-10-02T16:19:07-07:00,0,5
cv/index.html,73,html,e0e1e720,lan019-ucsd,2025-10-02,16:19:07,-07:00,2025-10-02T16:19:07-07:00,0,5
contact/index.html,1,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,0,13
contact/index.html,2,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,0,14
contact/index.html,3,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,0,4
contact/index.html,4,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,2,20
contact/index.html,5,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,2,68
contact/index.html,6,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,2,31
contact/index.html,7,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,2,45
contact/index.html,8,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,0,5
contact/index.html,9,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,0,4
contact/index.html,10,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,2,15
contact/index.html,11,html,7b6e4cff,lan019-ucsd,2025-10-02,14:57:13,-07:00,2025-10-02T14:57:13-07:00,2,45
contact/index.html,12,html,7b6e4cff,lan019-ucsd,2025-10-02,14:57:13,-07:00,2025-10-02T14:57:13-07:00,0,0
contact/index.html,13,html,d1296b29,lan019-ucsd,2025-10-16,17:14:39,-07:00,2025-10-16T17:14:39-07:00,2,54
contact/index.html,14,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,3,5
contact/index.html,15,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,4,3
contact/index.html,16,html,d1296b29,lan019-ucsd,2025-10-16,17:14:39,-07:00,2025-10-16T17:14:39-07:00,4,42
contact/index.html,17,html,7e08415b,lan019-ucsd,2025-10-23,10:44:28,-07:00,2025-10-23T10:44:28-07:00,3,6
contact/index.html,18,html,7b6e4cff,lan019-ucsd,2025-10-02,14:57:13,-07:00,2025-10-02T14:57:13-07:00,0,0
contact/index.html,19,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,3,5
contact/index.html,20,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,4,4
contact/index.html,21,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,4,44
contact/index.html,22,html,7e08415b,lan019-ucsd,2025-10-23,10:44:28,-07:00,2025-10-23T10:44:28-07:00,3,6
contact/index.html,23,html,7b6e4cff,lan019-ucsd,2025-10-02,14:57:13,-07:00,2025-10-02T14:57:13-07:00,0,0
contact/index.html,24,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,3,5
contact/index.html,25,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,4,6
contact/index.html,26,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,4,56
contact/index.html,27,html,7e08415b,lan019-ucsd,2025-10-23,10:44:28,-07:00,2025-10-23T10:44:28-07:00,3,6
contact/index.html,28,html,73632f52,lan019-ucsd,2025-10-02,15:00:30,-07:00,2025-10-02T15:00:30-07:00,0,0
contact/index.html,29,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,3,35
contact/index.html,30,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,2,5
contact/index.html,31,html,aa66eb1c,lan019-ucsd,2025-10-15,16:46:12,-07:00,2025-10-15T16:46:12-07:00,0,0
contact/index.html,32,html,bf0ad4a1,lan019-ucsd,2025-10-15,16:55:52,-07:00,2025-10-15T16:55:52-07:00,2,52
contact/index.html,33,html,43d25fba,lan019-ucsd,2025-10-02,14:03:26,-07:00,2025-10-02T14:03:26-07:00,0,5
contact/index.html,34,html,581ded28,lan019-ucsd,2025-10-09,16:00:32,-07:00,2025-10-09T16:00:32-07:00,0,5
